date,time,software/module,type_log,Interface_Descriptor,type
10-06-2009,13:40:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,13:40:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,13:45:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,13:45:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,13:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,13:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,13:55:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,13:55:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:05:21,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:05:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:14:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:14:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:17:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
10-06-2009,14:17:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:31,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,14:17:31,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,14:17:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,14:17:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,14:17:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:17:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,14:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:25:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:25:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:34:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:34:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:38:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,14:40:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:40:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:41:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,14:44:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:44:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,14:55:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,14:55:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:00:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:00:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:05:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:05:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:14:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:14:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:25:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:25:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:30:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:30:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:36:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:36:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:40:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:40:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:44:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:44:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:50:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,15:56:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,15:56:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:05:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:05:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:10:49,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:10:49,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:14:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:18:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
10-06-2009,16:18:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,16:18:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,16:18:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,16:18:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,16:18:56,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:56,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:56,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:18:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,16:20:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:20:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:25:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:25:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:34:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:34:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:44:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:44:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:48:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,16:44:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:44:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:48:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,16:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,16:54:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,16:54:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:05:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:05:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:10:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:10:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:14:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:14:34,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:15:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
10-06-2009,17:15:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,17:15:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,17:15:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,17:15:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,17:15:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:15:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,17:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:20:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,17:21:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,17:24:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:24:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:35:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:35:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:40:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:40:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:44:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:44:52,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:50:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,17:52:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,17:55:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,17:55:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:00:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:05:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:05:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:10:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:10:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:14:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:14:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:20:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:20:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:25:21,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:25:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:30:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:35:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:35:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:40:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:40:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:41:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,18:44:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
10-06-2009,18:44:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:44:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,18:55:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,18:55:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:00:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:05:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:05:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:14:43,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:14:43,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:20:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:25:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:25:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:30:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:30:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:35:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:35:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:40:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:40:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:44:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:44:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:50:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:50:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,19:55:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,19:55:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:05:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:05:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:14:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:14:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:25:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:25:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:34:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:34:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:40:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:40:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:44:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:44:51,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:50:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,20:55:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,20:55:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:05:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:05:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:10:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:10:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:15:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:15:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:25:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:25:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:34:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:34:36,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:40:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:40:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:44:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:44:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,21:54:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,21:54:59,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:00:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:00:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:05:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:05:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:10:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:10:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:15:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:15:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:20:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:20:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:25:00,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:25:00,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:34:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:40:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:44:43,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:44:44,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:50:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:50:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,22:54:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,22:54:50,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,23:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,23:00:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,23:05:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,23:05:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,23:10:32,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
10-06-2009,23:10:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
10-06-2009,23:12:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
10-06-2009,23:12:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,23:12:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,23:12:36,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
10-06-2009,23:12:36,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
10-06-2009,23:12:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
