Date,Time,Software/Module,User,Type_Log,Interface_Description,Data
2009-06-13,21:04:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:05:04,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-13,21:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:14:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:14:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:24:36,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-13,21:24:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:24:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:30:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:35:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:35:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:40:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:40:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:44:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:44:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,21:55:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,21:55:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:05:14,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:05:14,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:14:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:14:50,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:20:30,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:20:30,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:25:07,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:25:07,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:30:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:30:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:34:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:34:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:40:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:40:34,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:44:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:44:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:50:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:50:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,22:55:20,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,22:55:20,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:05:14,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:05:15,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:10:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:10:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:14:59,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:15:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:20:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:20:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:25:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:25:07,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:30:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:30:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:34:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:34:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:40:29,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:40:29,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:44:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:44:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-13,23:54:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-13,23:54:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:04:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:04:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:10:28,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:10:28,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:15:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:15:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:20:22,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:20:22,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:24:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:24:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:30:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:30:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:40:22,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:40:23,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,00:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,00:50:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:00:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:00:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:10:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:10:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:30:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:30:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:40:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:40:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:50:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:50:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:52:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:52:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:54:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:54:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:55:37,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:55:37,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:57:23,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:57:23,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:59:02,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:59:02,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,01:59:38,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,01:59:38,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:00:20,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:00:21,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:06:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:06:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:10:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:10:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:15:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:15:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:20:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:20:14,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:25:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:25:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:30:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:30:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:35:21,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:35:21,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:45:22,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:45:22,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,02:55:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,02:55:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:00:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:00:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:05:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:05:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:10:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:10:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:14:56,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:14:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:25:29,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:25:30,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:30:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:30:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:34:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:34:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:40:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:40:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:44:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:44:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,03:55:23,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,03:55:23,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:04:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:04:59,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:10:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:10:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:14:49,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:14:49,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:20:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:20:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:25:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:25:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:34:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:34:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:40:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:40:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:45:20,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:45:20,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:50:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:50:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,04:55:22,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,04:55:22,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:05:23,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:05:23,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:10:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:10:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:15:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:15:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:20:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:20:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:40:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:40:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:44:49,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:44:49,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:50:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,05:55:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,05:55:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:05:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:05:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:10:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:10:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:15:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:15:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:23:14,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-14,06:25:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:25:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:37:08,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:37:08,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:40:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:40:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:44:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:44:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:50:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,06:55:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,06:55:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:00:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:05:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:05:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:10:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:10:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:14:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:14:36,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:20:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:20:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:24:48,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:24:49,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:30:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:30:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:40:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:40:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:44:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:44:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:50:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,07:55:15,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,07:55:15,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:00:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:05:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:05:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:10:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:10:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:10:33,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-14,08:12:15,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-14,08:14:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:14:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:20:14,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:20:15,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:24:56,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:24:56,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:35:14,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:35:15,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:40:29,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:40:29,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:45:22,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:45:22,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,08:55:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,08:55:36,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:00:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:05:07,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:05:07,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:10:29,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:10:30,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:14:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:14:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:20:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:20:14,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:20:36,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-14,09:25:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:25:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:34:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:40:30,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:40:31,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:45:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:45:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:50:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:50:14,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,09:55:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,09:55:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:10:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:14:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:14:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:25:21,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:25:21,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:28:39,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-06-14,10:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:34:50,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:40:30,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:40:30,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:44:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:44:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:50:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:50:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,10:54:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,10:54:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,11:00:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-06-14,11:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-06-14,11:05:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
