2009-05-14 11:35:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 11:39:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 11:45:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 11:45:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 11:49:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 11:54:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 11:59:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 12:00:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (/usr/sbin/check-support -l)
2009-05-14 12:00:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:04:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:09:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:14:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 12:14:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:19:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:24:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:29:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 12:29:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:34:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:39:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:44:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 12:44:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:49:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:54:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 12:59:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 12:59:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:04:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:09:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:14:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 13:14:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:19:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:24:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:29:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 13:29:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:34:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:39:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:44:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 13:44:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:49:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:54:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 13:59:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 13:59:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:04:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:10:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:14:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 14:14:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:19:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:24:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
